timestamp,prod_id,station_id,sensor,value,station_id,prodid,part_id
2021-06-17 19:06:09.730448128,ACME123,234,A,0.27915006530123215,234,ACME123,1255eada-b703-4c00-9a8a-f7eef305173f
2021-06-17 19:06:10.286818816,ACME123,234,T_max,49.04841519754094,234,ACME123,1255eada-b703-4c00-9a8a-f7eef305173f
2021-06-17 19:06:13.228404992,ACME123,234,C,0,234,ACME123,1255eada-b703-4c00-9a8a-f7eef305173f
2021-06-17 19:06:13.528855808,ACME123,234,STATUS,OK,234,ACME123,1255eada-b703-4c00-9a8a-f7eef305173f
2021-06-17 19:06:11.824937216,ACME123,235,tol,-0.5579138930477183,235,ACME123,1255eada-b703-4c00-9a8a-f7eef305173f
2021-06-17 19:06:12.339780096,ACME123,235,Rückführkrft ballist.,21.61812782557053,235,ACME123,1255eada-b703-4c00-9a8a-f7eef305173f
2021-06-17 19:06:14.683817216,ACME123,235,r_nul,6,235,ACME123,1255eada-b703-4c00-9a8a-f7eef305173f
2021-06-17 19:06:15.598820096,ACME123,235,STATUS,OK,235,ACME123,1255eada-b703-4c00-9a8a-f7eef305173f
2021-06-17 19:06:26.061496832,ACME123,234,A,0.7924749613412992,234,ACME123,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
2021-06-17 19:06:26.137660160,ACME123,234,T_max,48.75597806752129,234,ACME123,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
2021-06-17 19:06:28.058745856,ACME123,234,C,1,234,ACME123,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
2021-06-17 19:06:19.103726080,ACME123,235,tol,-1.68649305531631,235,ACME123,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
2021-06-17 19:06:20.807888640,ACME123,235,Rückführkrft ballist.,21.119617134015886,235,ACME123,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
2021-06-17 19:06:21.911622400,ACME123,235,r_nul,0,235,ACME123,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
2021-06-17 19:06:23.354559488,ACME123,235,STATUS,OK,235,ACME123,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
2021-06-17 19:06:32.315598592,ACME123,234,A,-0.23659033555344902,234,ACME123,b2e926d9-606d-41b5-929a-9673a7c02bf0
2021-06-17 19:06:32.607206656,ACME123,234,T_max,35.76823288638687,234,ACME123,b2e926d9-606d-41b5-929a-9673a7c02bf0
2021-06-17 19:06:35.375911680,ACME123,234,C,1,234,ACME123,b2e926d9-606d-41b5-929a-9673a7c02bf0
2021-06-17 19:06:35.968296960,ACME123,234,STATUS,OK,234,ACME123,b2e926d9-606d-41b5-929a-9673a7c02bf0
2021-06-17 19:06:30.522515200,ACME123,235,tol,0.21023542370569645,235,ACME123,b2e926d9-606d-41b5-929a-9673a7c02bf0
2021-06-17 19:06:34.375379456,ACME123,235,Rückführkrft ballist.,20.60650607378898,235,ACME123,b2e926d9-606d-41b5-929a-9673a7c02bf0
2021-06-17 19:06:36.402419456,ACME123,235,r_nul,3,235,ACME123,b2e926d9-606d-41b5-929a-9673a7c02bf0
2021-06-17 19:06:36.413196800,ACME123,235,STATUS,OK,235,ACME123,b2e926d9-606d-41b5-929a-9673a7c02bf0
2021-06-17 19:06:39.151105280,ACME123,234,A,1.1711720918219373,234,ACME123,735f32d2-994f-4985-94ca-cad4405e1e2f
2021-06-17 19:06:39.371779584,ACME123,234,T_max,65.3385301985145,234,ACME123,735f32d2-994f-4985-94ca-cad4405e1e2f
2021-06-17 19:06:43.992535552,ACME123,234,C,3,234,ACME123,735f32d2-994f-4985-94ca-cad4405e1e2f
2021-06-17 19:06:48.848235008,ACME123,234,STATUS,OK,234,ACME123,735f32d2-994f-4985-94ca-cad4405e1e2f
2021-06-17 19:06:39.257381120,ACME123,235,tol,-2.5918750964654924,235,ACME123,735f32d2-994f-4985-94ca-cad4405e1e2f
2021-06-17 19:06:43.254664704,ACME123,235,Rückführkrft ballist.,19.62294039791258,235,ACME123,735f32d2-994f-4985-94ca-cad4405e1e2f
2021-06-17 19:06:45.114176256,ACME123,235,r_nul,4,235,ACME123,735f32d2-994f-4985-94ca-cad4405e1e2f
2021-06-17 19:06:47.030703360,ACME123,235,STATUS,OK,235,ACME123,735f32d2-994f-4985-94ca-cad4405e1e2f
2021-06-17 19:06:58.161086720,ACME123,234,A,0.7953289411250164,234,ACME123,f520763d-168e-49b6-bf93-68b394ac41f0
2021-06-17 19:06:58.404226560,ACME123,234,T_max,35.99273635078089,234,ACME123,f520763d-168e-49b6-bf93-68b394ac41f0
2021-06-17 19:06:53.907340288,ACME123,235,tol,0.12374978171536495,235,ACME123,f520763d-168e-49b6-bf93-68b394ac41f0
2021-06-17 19:06:55.129363712,ACME123,235,Rückführkrft ballist.,20.75035927423382,235,ACME123,f520763d-168e-49b6-bf93-68b394ac41f0
2021-06-17 19:06:55.621039616,ACME123,235,r_nul,2,235,ACME123,f520763d-168e-49b6-bf93-68b394ac41f0
2021-06-17 19:06:56.667539456,ACME123,235,STATUS,OK,235,ACME123,f520763d-168e-49b6-bf93-68b394ac41f0
2021-06-17 19:07:00.075264256,ACME123,234,A,0.6231386115837968,234,ACME123,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
2021-06-17 19:07:08.924789760,ACME123,234,T_max,62.366380302376655,234,ACME123,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
2021-06-17 19:06:59.676090112,ACME123,235,tol,0.5272013558390832,235,ACME123,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
2021-06-17 19:07:00.172704512,ACME123,235,Rückführkrft ballist.,18.99775596733469,235,ACME123,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
2021-06-17 19:07:00.931193600,ACME123,235,r_nul,8,235,ACME123,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
2021-06-17 19:07:02.392269568,ACME123,235,STATUS,OK,235,ACME123,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
2021-06-17 19:07:10.744249088,ACME123,234,A,0.5677410661194058,234,ACME123,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
2021-06-17 19:07:11.204514560,ACME123,234,T_max,67.79928295964235,234,ACME123,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
2021-06-17 19:07:13.246939904,ACME123,234,C,2,234,ACME123,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
2021-06-17 19:07:10.036694528,ACME123,235,tol,-0.16243489316220172,235,ACME123,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
2021-06-17 19:07:12.598258688,ACME123,235,Rückführkrft ballist.,20.85325755974764,235,ACME123,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
2021-06-17 19:07:12.790775040,ACME123,235,r_nul,3,235,ACME123,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
2021-06-17 19:07:13.698697472,ACME123,235,STATUS,OK,235,ACME123,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
2021-06-17 19:07:22.276403712,ACME123,234,A,-0.8523773080251579,234,ACME123,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
2021-06-17 19:07:22.471308288,ACME123,234,T_max,38.751568981782505,234,ACME123,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
2021-06-17 19:07:23.351998720,ACME123,234,C,4,234,ACME123,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
2021-06-17 19:07:23.765948416,ACME123,234,STATUS,OK,234,ACME123,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
2021-06-17 19:07:19.022946048,ACME123,235,tol,0.8129525303896505,235,ACME123,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
2021-06-17 19:07:19.634096128,ACME123,235,Rückführkrft ballist.,20.49851712896431,235,ACME123,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
2021-06-17 19:07:20.286607616,ACME123,235,r_nul,2,235,ACME123,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
2021-06-17 19:07:25.123979776,ACME123,235,STATUS,OK,235,ACME123,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
2021-06-17 19:07:33.309855744,ACME123,234,A,1.6122478862631053,234,ACME123,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
2021-06-17 19:07:33.803728640,ACME123,234,T_max,57.550200762312855,234,ACME123,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
2021-06-17 19:07:33.966081024,ACME123,234,C,0,234,ACME123,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
2021-06-17 19:07:35.196743680,ACME123,234,STATUS,NOT_OK,234,ACME123,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
2021-06-17 19:07:31.833326080,ACME123,235,tol,-0.49013266606937955,235,ACME123,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
2021-06-17 19:07:31.864300800,ACME123,235,Rückführkrft ballist.,20.096836005076334,235,ACME123,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
2021-06-17 19:07:33.776606720,ACME123,235,r_nul,2,235,ACME123,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
2021-06-17 19:07:35.567236864,ACME123,235,STATUS,OK,235,ACME123,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
2021-06-17 19:07:39.696003840,ACME123,234,A,0.3556145597840693,234,ACME123,2096a069-5629-44cd-a43e-a794939f2371
2021-06-17 19:07:39.832507904,ACME123,234,T_max,45.500498183472416,234,ACME123,2096a069-5629-44cd-a43e-a794939f2371
2021-06-17 19:07:40.311564800,ACME123,234,C,1,234,ACME123,2096a069-5629-44cd-a43e-a794939f2371
2021-06-17 19:07:41.079424768,ACME123,234,STATUS,OK,234,ACME123,2096a069-5629-44cd-a43e-a794939f2371
2021-06-17 19:07:39.541055488,ACME123,235,tol,0.5329570592477738,235,ACME123,2096a069-5629-44cd-a43e-a794939f2371
2021-06-17 19:07:39.645679872,ACME123,235,Rückführkrft ballist.,21.609029075825923,235,ACME123,2096a069-5629-44cd-a43e-a794939f2371
2021-06-17 19:07:41.050990336,ACME123,235,r_nul,9,235,ACME123,2096a069-5629-44cd-a43e-a794939f2371
2021-06-17 19:07:43.193551104,ACME123,235,STATUS,OK,235,ACME123,2096a069-5629-44cd-a43e-a794939f2371
2021-06-17 19:07:52.571117056,ACME123,234,A,-1.2662967667387746,234,ACME123,f55900e1-0c5c-460d-b21b-b4ef20935dbd
2021-06-17 19:07:54.659302400,ACME123,234,T_max,61.99237995583004,234,ACME123,f55900e1-0c5c-460d-b21b-b4ef20935dbd
2021-06-17 19:07:56.168352000,ACME123,234,C,3,234,ACME123,f55900e1-0c5c-460d-b21b-b4ef20935dbd
2021-06-17 19:07:56.198945536,ACME123,234,STATUS,OK,234,ACME123,f55900e1-0c5c-460d-b21b-b4ef20935dbd
2021-06-17 19:07:51.804714496,ACME123,235,tol,-1.250044025926613,235,ACME123,f55900e1-0c5c-460d-b21b-b4ef20935dbd
2021-06-17 19:07:52.529053440,ACME123,235,Rückführkrft ballist.,23.08616161981948,235,ACME123,f55900e1-0c5c-460d-b21b-b4ef20935dbd
2021-06-17 19:07:52.532648704,ACME123,235,r_nul,6,235,ACME123,f55900e1-0c5c-460d-b21b-b4ef20935dbd
2021-06-17 19:08:01.586434560,ACME123,234,A,-0.4120553595997011,234,ACME123,111c1532-6cd6-44f1-b4ea-690492a1caa6
2021-06-17 19:08:02.880903936,ACME123,234,T_max,62.51464869819681,234,ACME123,111c1532-6cd6-44f1-b4ea-690492a1caa6
2021-06-17 19:08:03.781923072,ACME123,234,C,2,234,ACME123,111c1532-6cd6-44f1-b4ea-690492a1caa6
2021-06-17 19:08:03.928727040,ACME123,234,STATUS,OK,234,ACME123,111c1532-6cd6-44f1-b4ea-690492a1caa6
2021-06-17 19:08:00.391886592,ACME123,235,tol,0.026377988941863263,235,ACME123,111c1532-6cd6-44f1-b4ea-690492a1caa6
2021-06-17 19:08:00.919768064,ACME123,235,Rückführkrft ballist.,16.397668641588417,235,ACME123,111c1532-6cd6-44f1-b4ea-690492a1caa6
2021-06-17 19:08:00.927079168,ACME123,235,r_nul,2,235,ACME123,111c1532-6cd6-44f1-b4ea-690492a1caa6
2021-06-17 19:08:04.925901056,ACME123,235,STATUS,OK,235,ACME123,111c1532-6cd6-44f1-b4ea-690492a1caa6
2021-06-17 19:08:09.255333632,ACME123,234,A,0.6513520634438906,234,ACME123,9fb09386-92a2-4733-ab08-5061d23e1718
2021-06-17 19:08:10.660141568,ACME123,234,T_max,35.18972791028219,234,ACME123,9fb09386-92a2-4733-ab08-5061d23e1718
2021-06-17 19:08:14.314075136,ACME123,234,C,0,234,ACME123,9fb09386-92a2-4733-ab08-5061d23e1718
2021-06-17 19:08:15.706080000,ACME123,234,STATUS,NOT_OK,234,ACME123,9fb09386-92a2-4733-ab08-5061d23e1718
2021-06-17 19:08:09.004465152,ACME123,235,tol,-1.071713484103344,235,ACME123,9fb09386-92a2-4733-ab08-5061d23e1718
2021-06-17 19:08:12.269753856,ACME123,235,Rückführkrft ballist.,20.455609590564077,235,ACME123,9fb09386-92a2-4733-ab08-5061d23e1718
2021-06-17 19:08:14.298128128,ACME123,235,r_nul,0,235,ACME123,9fb09386-92a2-4733-ab08-5061d23e1718
2021-06-17 19:08:22.347123968,ACME123,234,A,1.1612500010381737,234,ACME123,05b7fa66-0f25-4c3c-8d40-594f569438c0
2021-06-17 19:08:27.238009088,ACME123,234,T_max,47.26188160964515,234,ACME123,05b7fa66-0f25-4c3c-8d40-594f569438c0
2021-06-17 19:08:27.478639104,ACME123,234,C,4,234,ACME123,05b7fa66-0f25-4c3c-8d40-594f569438c0
2021-06-17 19:08:28.743885312,ACME123,234,STATUS,OK,234,ACME123,05b7fa66-0f25-4c3c-8d40-594f569438c0
2021-06-17 19:08:20.991626240,ACME123,235,tol,-0.4453163117299105,235,ACME123,05b7fa66-0f25-4c3c-8d40-594f569438c0
2021-06-17 19:08:28.586329088,ACME123,235,r_nul,7,235,ACME123,05b7fa66-0f25-4c3c-8d40-594f569438c0
2021-06-17 19:08:33.286878464,ACME123,234,A,1.3184614764873064,234,ACME123,40aa183d-7aef-41d4-936e-6c980df5f896
2021-06-17 19:08:30.496590592,ACME123,235,tol,-1.2893120047483613,235,ACME123,40aa183d-7aef-41d4-936e-6c980df5f896
2021-06-17 19:08:31.380479744,ACME123,235,Rückführkrft ballist.,22.71538897204524,235,ACME123,40aa183d-7aef-41d4-936e-6c980df5f896
2021-06-17 19:08:33.361845504,ACME123,235,r_nul,3,235,ACME123,40aa183d-7aef-41d4-936e-6c980df5f896
2021-06-17 19:08:33.975825152,ACME123,235,STATUS,OK,235,ACME123,40aa183d-7aef-41d4-936e-6c980df5f896
2021-06-17 19:08:41.501576448,ACME123,234,A,1.3745667043260343,234,ACME123,c1d38121-81c5-4248-ae05-7d3f292e3b55
2021-06-17 19:08:45.960283392,ACME123,234,T_max,44.87175135440314,234,ACME123,c1d38121-81c5-4248-ae05-7d3f292e3b55
2021-06-17 19:08:47.124439808,ACME123,234,C,1,234,ACME123,c1d38121-81c5-4248-ae05-7d3f292e3b55
2021-06-17 19:08:47.720672512,ACME123,234,STATUS,OK,234,ACME123,c1d38121-81c5-4248-ae05-7d3f292e3b55
2021-06-17 19:08:44.007787264,ACME123,235,tol,0.43346570767842285,235,ACME123,c1d38121-81c5-4248-ae05-7d3f292e3b55
2021-06-17 19:08:51.752235264,ACME123,234,A,1.1440127238540323,234,ACME123,5caa80b7-1120-4fcd-8048-f22efc2624a5
2021-06-17 19:08:50.589111296,ACME123,235,tol,-0.7625695302848752,235,ACME123,5caa80b7-1120-4fcd-8048-f22efc2624a5
2021-06-17 19:08:50.855367424,ACME123,235,Rückführkrft ballist.,17.56460768040332,235,ACME123,5caa80b7-1120-4fcd-8048-f22efc2624a5
2021-06-17 19:08:51.572155648,ACME123,235,r_nul,9,235,ACME123,5caa80b7-1120-4fcd-8048-f22efc2624a5
2021-06-17 19:08:51.778071552,ACME123,235,STATUS,NOT_OK,235,ACME123,5caa80b7-1120-4fcd-8048-f22efc2624a5
2021-06-17 19:08:59.102354176,ACME123,235,tol,-0.07982167593005872,235,ACME123,5caa80b7-1120-4fcd-8048-f22efc2624a5
2021-06-17 19:09:01.614000640,ACME123,235,Rückführkrft ballist.,19.784686195970888,235,ACME123,5caa80b7-1120-4fcd-8048-f22efc2624a5
2021-06-17 19:09:01.742318592,ACME123,235,r_nul,4,235,ACME123,5caa80b7-1120-4fcd-8048-f22efc2624a5
2021-06-17 19:09:03.007021568,ACME123,235,STATUS,OK,235,ACME123,5caa80b7-1120-4fcd-8048-f22efc2624a5
2021-06-17 19:09:17.584654592,ACME123,234,A,1.7265959858762863,234,ACME123,89d24320-2760-4edc-a216-5bd71e514632
2021-06-17 19:09:10.955689728,ACME123,235,tol,-0.23728206760394444,235,ACME123,89d24320-2760-4edc-a216-5bd71e514632
2021-06-17 19:09:14.004831232,ACME123,235,Rückführkrft ballist.,22.69330161626403,235,ACME123,89d24320-2760-4edc-a216-5bd71e514632
2021-06-17 19:09:19.248040192,ACME123,234,A,-1.3436162885779173,234,ACME123,6cc1a81c-89c5-4425-9a78-26cda11e1afd
2021-06-17 19:09:21.191533056,ACME123,234,T_max,54.867897421762954,234,ACME123,6cc1a81c-89c5-4425-9a78-26cda11e1afd
2021-06-17 19:09:25.118055424,ACME123,234,C,0,234,ACME123,6cc1a81c-89c5-4425-9a78-26cda11e1afd
2021-06-17 19:09:26.101614336,ACME123,234,STATUS,OK,234,ACME123,6cc1a81c-89c5-4425-9a78-26cda11e1afd
2021-06-17 19:09:19.128289280,ACME123,235,tol,-2.205354829946658,235,ACME123,6cc1a81c-89c5-4425-9a78-26cda11e1afd
2021-06-17 19:09:19.515684352,ACME123,235,Rückführkrft ballist.,16.237162578965393,235,ACME123,6cc1a81c-89c5-4425-9a78-26cda11e1afd
2021-06-17 19:09:25.881089792,ACME123,235,r_nul,0,235,ACME123,6cc1a81c-89c5-4425-9a78-26cda11e1afd
2021-06-17 19:09:30.893156608,ACME123,234,A,0.9261378718019951,234,ACME123,41297b13-a0af-459a-b533-43706ddadd93
2021-06-17 19:09:32.465490688,ACME123,234,T_max,57.989962977862504,234,ACME123,41297b13-a0af-459a-b533-43706ddadd93
2021-06-17 19:09:33.946909696,ACME123,234,C,1,234,ACME123,41297b13-a0af-459a-b533-43706ddadd93
2021-06-17 19:09:34.265185536,ACME123,234,STATUS,OK,234,ACME123,41297b13-a0af-459a-b533-43706ddadd93
2021-06-17 19:09:30.391063808,ACME123,235,tol,-0.6467846888725143,235,ACME123,41297b13-a0af-459a-b533-43706ddadd93
2021-06-17 19:09:35.875457536,ACME123,235,Rückführkrft ballist.,24.03168265160881,235,ACME123,41297b13-a0af-459a-b533-43706ddadd93
2021-06-17 19:09:41.682839040,ACME123,234,A,-0.31094859408498127,234,ACME123,96431578-6708-467c-892b-b53c72b6e7dd
2021-06-17 19:09:41.834973952,ACME123,234,T_max,45.47401114976344,234,ACME123,96431578-6708-467c-892b-b53c72b6e7dd
2021-06-17 19:09:42.456367616,ACME123,234,C,4,234,ACME123,96431578-6708-467c-892b-b53c72b6e7dd
2021-06-17 19:09:45.648414720,ACME123,234,STATUS,OK,234,ACME123,96431578-6708-467c-892b-b53c72b6e7dd
2021-06-17 19:09:41.534728704,ACME123,235,tol,-1.117482408772254,235,ACME123,96431578-6708-467c-892b-b53c72b6e7dd
2021-06-17 19:09:46.121705984,ACME123,235,Rückführkrft ballist.,21.171963276027956,235,ACME123,96431578-6708-467c-892b-b53c72b6e7dd
2021-06-17 19:09:51.016043008,ACME123,234,A,-0.5490160407462611,234,ACME123,5c7ce689-3ead-4da4-b8a9-c233fc91c349
2021-06-17 19:09:52.479432704,ACME123,234,T_max,54.903091760840816,234,ACME123,5c7ce689-3ead-4da4-b8a9-c233fc91c349
2021-06-17 19:09:54.627673088,ACME123,234,C,4,234,ACME123,5c7ce689-3ead-4da4-b8a9-c233fc91c349
2021-06-17 19:09:55.548124160,ACME123,234,STATUS,OK,234,ACME123,5c7ce689-3ead-4da4-b8a9-c233fc91c349
2021-06-17 19:09:53.657926912,ACME123,235,tol,1.1981073463390648,235,ACME123,5c7ce689-3ead-4da4-b8a9-c233fc91c349
2021-06-17 19:09:54.906612480,ACME123,235,Rückführkrft ballist.,20.33230949751242,235,ACME123,5c7ce689-3ead-4da4-b8a9-c233fc91c349
2021-06-17 19:09:57.468686336,ACME123,235,r_nul,0,235,ACME123,5c7ce689-3ead-4da4-b8a9-c233fc91c349
2021-06-17 19:09:58.785323264,ACME123,235,STATUS,OK,235,ACME123,5c7ce689-3ead-4da4-b8a9-c233fc91c349
2021-06-17 19:10:00.187941120,ACME123,234,A,0.4948435549814318,234,ACME123,78589140-99d1-43b1-a416-04ad370158ec
2021-06-17 19:10:01.186117632,ACME123,234,T_max,48.05758065021804,234,ACME123,78589140-99d1-43b1-a416-04ad370158ec
2021-06-17 19:10:01.194315776,ACME123,234,C,3,234,ACME123,78589140-99d1-43b1-a416-04ad370158ec
2021-06-17 19:10:04.183431424,ACME123,234,STATUS,OK,234,ACME123,78589140-99d1-43b1-a416-04ad370158ec
2021-06-17 19:09:59.073374720,ACME123,235,tol,0.9134405865637981,235,ACME123,78589140-99d1-43b1-a416-04ad370158ec
2021-06-17 19:09:59.395226624,ACME123,235,Rückführkrft ballist.,21.872357413883464,235,ACME123,78589140-99d1-43b1-a416-04ad370158ec
2021-06-17 19:10:00.307233536,ACME123,235,r_nul,4,235,ACME123,78589140-99d1-43b1-a416-04ad370158ec
2021-06-17 19:10:05.481154304,ACME123,235,STATUS,OK,235,ACME123,78589140-99d1-43b1-a416-04ad370158ec
2021-06-17 19:10:13.516138496,ACME123,234,A,0.6441895129943365,234,ACME123,5e0a45a5-64b6-496a-a894-874e97182d44
2021-06-17 19:10:15.079767552,ACME123,234,T_max,57.64916839995077,234,ACME123,5e0a45a5-64b6-496a-a894-874e97182d44
2021-06-17 19:10:17.122227456,ACME123,234,C,1,234,ACME123,5e0a45a5-64b6-496a-a894-874e97182d44
2021-06-17 19:10:18.349403136,ACME123,234,STATUS,NOT_OK,234,ACME123,5e0a45a5-64b6-496a-a894-874e97182d44
2021-06-17 19:10:10.712475648,ACME123,235,tol,1.4186578355371828,235,ACME123,5e0a45a5-64b6-496a-a894-874e97182d44
2021-06-17 19:10:16.192698624,ACME123,235,Rückführkrft ballist.,19.060568328680954,235,ACME123,5e0a45a5-64b6-496a-a894-874e97182d44
2021-06-17 19:10:16.353482752,ACME123,235,r_nul,9,235,ACME123,5e0a45a5-64b6-496a-a894-874e97182d44
2021-06-17 19:10:18.014828800,ACME123,235,STATUS,OK,235,ACME123,5e0a45a5-64b6-496a-a894-874e97182d44
2021-06-17 19:10:19.603210496,ACME123,234,A,-1.1015419724788045,234,ACME123,d01c90d0-f248-4391-86de-72a4393f9e85
2021-06-17 19:10:23.307498752,ACME123,234,T_max,19.953266608186095,234,ACME123,d01c90d0-f248-4391-86de-72a4393f9e85
2021-06-17 19:10:24.000796672,ACME123,234,C,4,234,ACME123,d01c90d0-f248-4391-86de-72a4393f9e85
2021-06-17 19:10:28.237952768,ACME123,234,STATUS,OK,234,ACME123,d01c90d0-f248-4391-86de-72a4393f9e85
2021-06-17 19:10:19.263742976,ACME123,235,tol,-0.009300737732230885,235,ACME123,d01c90d0-f248-4391-86de-72a4393f9e85
2021-06-17 19:10:21.741171200,ACME123,235,Rückführkrft ballist.,20.887360051913767,235,ACME123,d01c90d0-f248-4391-86de-72a4393f9e85
2021-06-17 19:10:22.232860672,ACME123,235,r_nul,7,235,ACME123,d01c90d0-f248-4391-86de-72a4393f9e85
2021-06-17 19:10:23.458255104,ACME123,235,STATUS,OK,235,ACME123,d01c90d0-f248-4391-86de-72a4393f9e85
2021-06-17 19:10:30.290046208,ACME123,234,A,-2.904750568871291,234,ACME123,a8ac778d-8b34-4304-bd52-99c4dc796e48
