,furnished_timestamp,prod_id,station_id,sensor,value,part_id
23,2021-06-17 19:06:00.877182464,ACME123,235,tol,0.48476254891700404,054485d2-cc42-4c84-81f5-89642cdba1f8
24,2021-06-17 19:06:03.733228800,ACME123,235,Rückführkrft ballist.,20.841730450854147,054485d2-cc42-4c84-81f5-89642cdba1f8
25,2021-06-17 19:06:04.352381696,ACME123,235,r_nul,4.0,054485d2-cc42-4c84-81f5-89642cdba1f8
26,2021-06-17 19:06:05.684912896,ACME123,235,STATUS,OK,054485d2-cc42-4c84-81f5-89642cdba1f8
27,2021-06-17 19:06:09.730448128,ACME123,234,A,0.27915006530123215,1255eada-b703-4c00-9a8a-f7eef305173f
28,2021-06-17 19:06:10.286818816,ACME123,234,T_max,49.04841519754094,1255eada-b703-4c00-9a8a-f7eef305173f
29,2021-06-17 19:06:13.228404992,ACME123,234,C,0.0,1255eada-b703-4c00-9a8a-f7eef305173f
30,2021-06-17 19:06:13.528855808,ACME123,234,STATUS,OK,1255eada-b703-4c00-9a8a-f7eef305173f
31,2021-06-17 19:06:11.824937216,ACME123,235,tol,-0.5579138930477183,1255eada-b703-4c00-9a8a-f7eef305173f
32,2021-06-17 19:06:12.339780096,ACME123,235,Rückführkrft ballist.,21.61812782557053,1255eada-b703-4c00-9a8a-f7eef305173f
33,2021-06-17 19:06:14.683817216,ACME123,235,r_nul,6.0,1255eada-b703-4c00-9a8a-f7eef305173f
34,2021-06-17 19:06:15.598820096,ACME123,235,STATUS,OK,1255eada-b703-4c00-9a8a-f7eef305173f
35,2021-06-17 19:06:26.061496832,ACME123,234,A,0.7924749613412992,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
36,2021-06-17 19:06:26.137660160,ACME123,234,T_max,48.75597806752129,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
37,2021-06-17 19:06:28.058745856,ACME123,234,C,1.0,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
38,2021-06-17 19:06:19.103726080,ACME123,235,tol,-1.68649305531631,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
39,2021-06-17 19:06:20.807888640,ACME123,235,Rückführkrft ballist.,21.119617134015886,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
40,2021-06-17 19:06:21.911622400,ACME123,235,r_nul,0.0,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
41,2021-06-17 19:06:23.354559488,ACME123,235,STATUS,OK,b1ffea81-34ea-4b5b-97c0-9a68f4f98dd2
42,2021-06-17 19:06:32.315598592,ACME123,234,A,-0.23659033555344902,b2e926d9-606d-41b5-929a-9673a7c02bf0
43,2021-06-17 19:06:32.607206656,ACME123,234,T_max,35.76823288638687,b2e926d9-606d-41b5-929a-9673a7c02bf0
44,2021-06-17 19:06:35.375911680,ACME123,234,C,1.0,b2e926d9-606d-41b5-929a-9673a7c02bf0
45,2021-06-17 19:06:35.968296960,ACME123,234,STATUS,OK,b2e926d9-606d-41b5-929a-9673a7c02bf0
46,2021-06-17 19:06:30.522515200,ACME123,235,tol,0.21023542370569645,b2e926d9-606d-41b5-929a-9673a7c02bf0
47,2021-06-17 19:06:34.375379456,ACME123,235,Rückführkrft ballist.,20.60650607378898,b2e926d9-606d-41b5-929a-9673a7c02bf0
48,2021-06-17 19:06:36.402419456,ACME123,235,r_nul,3.0,b2e926d9-606d-41b5-929a-9673a7c02bf0
49,2021-06-17 19:06:36.413196800,ACME123,235,STATUS,OK,b2e926d9-606d-41b5-929a-9673a7c02bf0
50,2021-06-17 19:06:39.151105280,ACME123,234,A,1.1711720918219373,735f32d2-994f-4985-94ca-cad4405e1e2f
51,2021-06-17 19:06:39.371779584,ACME123,234,T_max,65.3385301985145,735f32d2-994f-4985-94ca-cad4405e1e2f
52,2021-06-17 19:06:43.992535552,ACME123,234,C,3.0,735f32d2-994f-4985-94ca-cad4405e1e2f
53,2021-06-17 19:06:48.848235008,ACME123,234,STATUS,OK,735f32d2-994f-4985-94ca-cad4405e1e2f
54,2021-06-17 19:06:39.257381120,ACME123,235,tol,-2.5918750964654924,735f32d2-994f-4985-94ca-cad4405e1e2f
55,2021-06-17 19:06:43.254664704,ACME123,235,Rückführkrft ballist.,19.62294039791258,735f32d2-994f-4985-94ca-cad4405e1e2f
56,2021-06-17 19:06:45.114176256,ACME123,235,r_nul,4.0,735f32d2-994f-4985-94ca-cad4405e1e2f
57,2021-06-17 19:06:47.030703360,ACME123,235,STATUS,OK,735f32d2-994f-4985-94ca-cad4405e1e2f
58,2021-06-17 19:06:58.161086720,ACME123,234,A,0.7953289411250164,f520763d-168e-49b6-bf93-68b394ac41f0
59,2021-06-17 19:06:58.404226560,ACME123,234,T_max,35.99273635078089,f520763d-168e-49b6-bf93-68b394ac41f0
60,2021-06-17 19:06:53.907340288,ACME123,235,tol,0.12374978171536495,f520763d-168e-49b6-bf93-68b394ac41f0
61,2021-06-17 19:06:55.129363712,ACME123,235,Rückführkrft ballist.,20.75035927423382,f520763d-168e-49b6-bf93-68b394ac41f0
62,2021-06-17 19:06:55.621039616,ACME123,235,r_nul,2.0,f520763d-168e-49b6-bf93-68b394ac41f0
63,2021-06-17 19:06:56.667539456,ACME123,235,STATUS,OK,f520763d-168e-49b6-bf93-68b394ac41f0
64,2021-06-17 19:07:00.075264256,ACME123,234,A,0.6231386115837968,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
65,2021-06-17 19:07:08.924789760,ACME123,234,T_max,62.366380302376655,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
66,2021-06-17 19:06:59.676090112,ACME123,235,tol,0.5272013558390832,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
67,2021-06-17 19:07:00.172704512,ACME123,235,Rückführkrft ballist.,18.99775596733469,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
68,2021-06-17 19:07:00.931193600,ACME123,235,r_nul,8.0,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
69,2021-06-17 19:07:02.392269568,ACME123,235,STATUS,OK,5144ae4b-9ab8-4dc9-84cc-bb93cbd248cf
70,2021-06-17 19:07:10.744249088,ACME123,234,A,0.5677410661194058,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
71,2021-06-17 19:07:11.204514560,ACME123,234,T_max,67.79928295964235,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
72,2021-06-17 19:07:13.246939904,ACME123,234,C,2.0,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
73,2021-06-17 19:07:10.036694528,ACME123,235,tol,-0.16243489316220172,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
74,2021-06-17 19:07:12.598258688,ACME123,235,Rückführkrft ballist.,20.85325755974764,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
75,2021-06-17 19:07:12.790775040,ACME123,235,r_nul,3.0,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
76,2021-06-17 19:07:13.698697472,ACME123,235,STATUS,OK,5b65bfb6-a6c7-4069-95f0-e66ef53452a2
77,2021-06-17 19:07:22.276403712,ACME123,234,A,-0.8523773080251579,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
78,2021-06-17 19:07:22.471308288,ACME123,234,T_max,38.751568981782505,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
79,2021-06-17 19:07:23.351998720,ACME123,234,C,4.0,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
80,2021-06-17 19:07:23.765948416,ACME123,234,STATUS,OK,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
81,2021-06-17 19:07:19.022946048,ACME123,235,tol,0.8129525303896505,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
82,2021-06-17 19:07:19.634096128,ACME123,235,Rückführkrft ballist.,20.49851712896431,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
83,2021-06-17 19:07:20.286607616,ACME123,235,r_nul,2.0,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
84,2021-06-17 19:07:25.123979776,ACME123,235,STATUS,OK,f81203a8-d4b4-416c-b337-cfaf4f8bd8b8
85,2021-06-17 19:07:33.309855744,ACME123,234,A,1.6122478862631053,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
86,2021-06-17 19:07:33.803728640,ACME123,234,T_max,57.550200762312855,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
87,2021-06-17 19:07:33.966081024,ACME123,234,C,0.0,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
88,2021-06-17 19:07:35.196743680,ACME123,234,STATUS,NOT_OK,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
89,2021-06-17 19:07:31.833326080,ACME123,235,tol,-0.49013266606937955,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
90,2021-06-17 19:07:31.864300800,ACME123,235,Rückführkrft ballist.,20.096836005076334,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
91,2021-06-17 19:07:33.776606720,ACME123,235,r_nul,2.0,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
92,2021-06-17 19:07:35.567236864,ACME123,235,STATUS,OK,4e0042b2-0f9e-414d-bfa6-9a36d2afc74f
93,2021-06-17 19:07:39.696003840,ACME123,234,A,0.3556145597840693,2096a069-5629-44cd-a43e-a794939f2371
94,2021-06-17 19:07:39.832507904,ACME123,234,T_max,45.500498183472416,2096a069-5629-44cd-a43e-a794939f2371
95,2021-06-17 19:07:40.311564800,ACME123,234,C,1.0,2096a069-5629-44cd-a43e-a794939f2371
96,2021-06-17 19:07:41.079424768,ACME123,234,STATUS,OK,2096a069-5629-44cd-a43e-a794939f2371
97,2021-06-17 19:07:39.541055488,ACME123,235,tol,0.5329570592477738,2096a069-5629-44cd-a43e-a794939f2371
98,2021-06-17 19:07:39.645679872,ACME123,235,Rückführkrft ballist.,21.609029075825923,2096a069-5629-44cd-a43e-a794939f2371
99,2021-06-17 19:07:41.050990336,ACME123,235,r_nul,9.0,2096a069-5629-44cd-a43e-a794939f2371
100,2021-06-17 19:07:43.193551104,ACME123,235,STATUS,OK,2096a069-5629-44cd-a43e-a794939f2371
101,2021-06-17 19:07:52.571117056,ACME123,234,A,-1.2662967667387746,f55900e1-0c5c-460d-b21b-b4ef20935dbd
102,2021-06-17 19:07:54.659302400,ACME123,234,T_max,61.99237995583004,f55900e1-0c5c-460d-b21b-b4ef20935dbd
103,2021-06-17 19:07:56.168352000,ACME123,234,C,3.0,f55900e1-0c5c-460d-b21b-b4ef20935dbd
104,2021-06-17 19:07:56.198945536,ACME123,234,STATUS,OK,f55900e1-0c5c-460d-b21b-b4ef20935dbd
105,2021-06-17 19:07:51.804714496,ACME123,235,tol,-1.250044025926613,f55900e1-0c5c-460d-b21b-b4ef20935dbd
106,2021-06-17 19:07:52.529053440,ACME123,235,Rückführkrft ballist.,23.08616161981948,f55900e1-0c5c-460d-b21b-b4ef20935dbd
107,2021-06-17 19:07:52.532648704,ACME123,235,r_nul,6.0,f55900e1-0c5c-460d-b21b-b4ef20935dbd
108,2021-06-17 19:08:01.586434560,ACME123,234,A,-0.4120553595997011,111c1532-6cd6-44f1-b4ea-690492a1caa6
109,2021-06-17 19:08:02.880903936,ACME123,234,T_max,62.51464869819681,111c1532-6cd6-44f1-b4ea-690492a1caa6
110,2021-06-17 19:08:03.781923072,ACME123,234,C,2.0,111c1532-6cd6-44f1-b4ea-690492a1caa6
111,2021-06-17 19:08:03.928727040,ACME123,234,STATUS,OK,111c1532-6cd6-44f1-b4ea-690492a1caa6
112,2021-06-17 19:08:00.391886592,ACME123,235,tol,0.026377988941863263,111c1532-6cd6-44f1-b4ea-690492a1caa6
113,2021-06-17 19:08:00.919768064,ACME123,235,Rückführkrft ballist.,16.397668641588417,111c1532-6cd6-44f1-b4ea-690492a1caa6
114,2021-06-17 19:08:00.927079168,ACME123,235,r_nul,2.0,111c1532-6cd6-44f1-b4ea-690492a1caa6
115,2021-06-17 19:08:04.925901056,ACME123,235,STATUS,OK,111c1532-6cd6-44f1-b4ea-690492a1caa6
116,2021-06-17 19:08:09.255333632,ACME123,234,A,0.6513520634438906,9fb09386-92a2-4733-ab08-5061d23e1718
117,2021-06-17 19:08:10.660141568,ACME123,234,T_max,35.18972791028219,9fb09386-92a2-4733-ab08-5061d23e1718
118,2021-06-17 19:08:14.314075136,ACME123,234,C,0.0,9fb09386-92a2-4733-ab08-5061d23e1718
119,2021-06-17 19:08:15.706080000,ACME123,234,STATUS,NOT_OK,9fb09386-92a2-4733-ab08-5061d23e1718
120,2021-06-17 19:08:09.004465152,ACME123,235,tol,-1.071713484103344,9fb09386-92a2-4733-ab08-5061d23e1718
121,2021-06-17 19:08:12.269753856,ACME123,235,Rückführkrft ballist.,20.455609590564077,9fb09386-92a2-4733-ab08-5061d23e1718
122,2021-06-17 19:08:14.298128128,ACME123,235,r_nul,0.0,9fb09386-92a2-4733-ab08-5061d23e1718
123,2021-06-17 19:08:22.347123968,ACME123,234,A,1.1612500010381737,05b7fa66-0f25-4c3c-8d40-594f569438c0
124,2021-06-17 19:08:27.238009088,ACME123,234,T_max,47.26188160964515,05b7fa66-0f25-4c3c-8d40-594f569438c0
125,2021-06-17 19:08:27.478639104,ACME123,234,C,4.0,05b7fa66-0f25-4c3c-8d40-594f569438c0
126,2021-06-17 19:08:28.743885312,ACME123,234,STATUS,OK,05b7fa66-0f25-4c3c-8d40-594f569438c0
127,2021-06-17 19:08:20.991626240,ACME123,235,tol,-0.4453163117299105,05b7fa66-0f25-4c3c-8d40-594f569438c0
128,2021-06-17 19:08:28.586329088,ACME123,235,r_nul,7.0,05b7fa66-0f25-4c3c-8d40-594f569438c0
129,2021-06-17 19:08:33.286878464,ACME123,234,A,1.3184614764873064,40aa183d-7aef-41d4-936e-6c980df5f896
130,2021-06-17 19:08:30.496590592,ACME123,235,tol,-1.2893120047483613,40aa183d-7aef-41d4-936e-6c980df5f896
131,2021-06-17 19:08:31.380479744,ACME123,235,Rückführkrft ballist.,22.71538897204524,40aa183d-7aef-41d4-936e-6c980df5f896
132,2021-06-17 19:08:33.361845504,ACME123,235,r_nul,3.0,40aa183d-7aef-41d4-936e-6c980df5f896
133,2021-06-17 19:08:33.975825152,ACME123,235,STATUS,OK,40aa183d-7aef-41d4-936e-6c980df5f896
134,2021-06-17 19:08:41.501576448,ACME123,234,A,1.3745667043260343,c1d38121-81c5-4248-ae05-7d3f292e3b55
135,2021-06-17 19:08:45.960283392,ACME123,234,T_max,44.87175135440314,c1d38121-81c5-4248-ae05-7d3f292e3b55
136,2021-06-17 19:08:47.124439808,ACME123,234,C,1.0,c1d38121-81c5-4248-ae05-7d3f292e3b55
137,2021-06-17 19:08:47.720672512,ACME123,234,STATUS,OK,c1d38121-81c5-4248-ae05-7d3f292e3b55
138,2021-06-17 19:08:44.007787264,ACME123,235,tol,0.43346570767842285,c1d38121-81c5-4248-ae05-7d3f292e3b55
139,2021-06-17 19:08:51.752235264,ACME123,234,A,1.1440127238540323,5caa80b7-1120-4fcd-8048-f22efc2624a5
140,2021-06-17 19:08:50.589111296,ACME123,235,tol,-0.7625695302848752,5caa80b7-1120-4fcd-8048-f22efc2624a5
141,2021-06-17 19:08:50.855367424,ACME123,235,Rückführkrft ballist.,17.56460768040332,5caa80b7-1120-4fcd-8048-f22efc2624a5
142,2021-06-17 19:08:51.572155648,ACME123,235,r_nul,9.0,5caa80b7-1120-4fcd-8048-f22efc2624a5
143,2021-06-17 19:08:51.778071552,ACME123,235,STATUS,NOT_OK,5caa80b7-1120-4fcd-8048-f22efc2624a5
144,2021-06-17 19:08:59.102354176,ACME123,235,tol,-0.07982167593005872,5caa80b7-1120-4fcd-8048-f22efc2624a5
145,2021-06-17 19:09:01.614000640,ACME123,235,Rückführkrft ballist.,19.784686195970888,5caa80b7-1120-4fcd-8048-f22efc2624a5
146,2021-06-17 19:09:01.742318592,ACME123,235,r_nul,4.0,5caa80b7-1120-4fcd-8048-f22efc2624a5
147,2021-06-17 19:09:03.007021568,ACME123,235,STATUS,OK,5caa80b7-1120-4fcd-8048-f22efc2624a5
148,2021-06-17 19:09:17.584654592,ACME123,234,A,1.7265959858762863,89d24320-2760-4edc-a216-5bd71e514632
149,2021-06-17 19:09:10.955689728,ACME123,235,tol,-0.23728206760394444,89d24320-2760-4edc-a216-5bd71e514632
150,2021-06-17 19:09:14.004831232,ACME123,235,Rückführkrft ballist.,22.69330161626403,89d24320-2760-4edc-a216-5bd71e514632
151,2021-06-17 19:09:19.248040192,ACME123,234,A,-1.3436162885779173,6cc1a81c-89c5-4425-9a78-26cda11e1afd
152,2021-06-17 19:09:21.191533056,ACME123,234,T_max,54.867897421762954,6cc1a81c-89c5-4425-9a78-26cda11e1afd
153,2021-06-17 19:09:25.118055424,ACME123,234,C,0.0,6cc1a81c-89c5-4425-9a78-26cda11e1afd
154,2021-06-17 19:09:26.101614336,ACME123,234,STATUS,OK,6cc1a81c-89c5-4425-9a78-26cda11e1afd
155,2021-06-17 19:09:19.128289280,ACME123,235,tol,-2.205354829946658,6cc1a81c-89c5-4425-9a78-26cda11e1afd
156,2021-06-17 19:09:19.515684352,ACME123,235,Rückführkrft ballist.,16.237162578965393,6cc1a81c-89c5-4425-9a78-26cda11e1afd
157,2021-06-17 19:09:25.881089792,ACME123,235,r_nul,0.0,6cc1a81c-89c5-4425-9a78-26cda11e1afd
158,2021-06-17 19:09:30.893156608,ACME123,234,A,0.9261378718019951,41297b13-a0af-459a-b533-43706ddadd93
159,2021-06-17 19:09:32.465490688,ACME123,234,T_max,57.989962977862504,41297b13-a0af-459a-b533-43706ddadd93
160,2021-06-17 19:09:33.946909696,ACME123,234,C,1.0,41297b13-a0af-459a-b533-43706ddadd93
161,2021-06-17 19:09:34.265185536,ACME123,234,STATUS,OK,41297b13-a0af-459a-b533-43706ddadd93
162,2021-06-17 19:09:30.391063808,ACME123,235,tol,-0.6467846888725143,41297b13-a0af-459a-b533-43706ddadd93
163,2021-06-17 19:09:35.875457536,ACME123,235,Rückführkrft ballist.,24.03168265160881,41297b13-a0af-459a-b533-43706ddadd93
164,2021-06-17 19:09:41.682839040,ACME123,234,A,-0.31094859408498127,96431578-6708-467c-892b-b53c72b6e7dd
165,2021-06-17 19:09:41.834973952,ACME123,234,T_max,45.47401114976344,96431578-6708-467c-892b-b53c72b6e7dd
166,2021-06-17 19:09:42.456367616,ACME123,234,C,4.0,96431578-6708-467c-892b-b53c72b6e7dd
167,2021-06-17 19:09:45.648414720,ACME123,234,STATUS,OK,96431578-6708-467c-892b-b53c72b6e7dd
168,2021-06-17 19:09:41.534728704,ACME123,235,tol,-1.117482408772254,96431578-6708-467c-892b-b53c72b6e7dd
169,2021-06-17 19:09:46.121705984,ACME123,235,Rückführkrft ballist.,21.171963276027956,96431578-6708-467c-892b-b53c72b6e7dd
170,2021-06-17 19:09:51.016043008,ACME123,234,A,-0.5490160407462611,5c7ce689-3ead-4da4-b8a9-c233fc91c349
171,2021-06-17 19:09:52.479432704,ACME123,234,T_max,54.903091760840816,5c7ce689-3ead-4da4-b8a9-c233fc91c349
172,2021-06-17 19:09:54.627673088,ACME123,234,C,4.0,5c7ce689-3ead-4da4-b8a9-c233fc91c349
173,2021-06-17 19:09:55.548124160,ACME123,234,STATUS,OK,5c7ce689-3ead-4da4-b8a9-c233fc91c349
174,2021-06-17 19:09:53.657926912,ACME123,235,tol,1.1981073463390648,5c7ce689-3ead-4da4-b8a9-c233fc91c349
175,2021-06-17 19:09:54.906612480,ACME123,235,Rückführkrft ballist.,20.33230949751242,5c7ce689-3ead-4da4-b8a9-c233fc91c349
176,2021-06-17 19:09:57.468686336,ACME123,235,r_nul,0.0,5c7ce689-3ead-4da4-b8a9-c233fc91c349
177,2021-06-17 19:09:58.785323264,ACME123,235,STATUS,OK,5c7ce689-3ead-4da4-b8a9-c233fc91c349
178,2021-06-17 19:10:00.187941120,ACME123,234,A,0.4948435549814318,78589140-99d1-43b1-a416-04ad370158ec
179,2021-06-17 19:10:01.186117632,ACME123,234,T_max,48.05758065021804,78589140-99d1-43b1-a416-04ad370158ec
180,2021-06-17 19:10:01.194315776,ACME123,234,C,3.0,78589140-99d1-43b1-a416-04ad370158ec
181,2021-06-17 19:10:04.183431424,ACME123,234,STATUS,OK,78589140-99d1-43b1-a416-04ad370158ec
182,2021-06-17 19:09:59.073374720,ACME123,235,tol,0.9134405865637981,78589140-99d1-43b1-a416-04ad370158ec
183,2021-06-17 19:09:59.395226624,ACME123,235,Rückführkrft ballist.,21.872357413883464,78589140-99d1-43b1-a416-04ad370158ec
184,2021-06-17 19:10:00.307233536,ACME123,235,r_nul,4.0,78589140-99d1-43b1-a416-04ad370158ec
185,2021-06-17 19:10:05.481154304,ACME123,235,STATUS,OK,78589140-99d1-43b1-a416-04ad370158ec
186,2021-06-17 19:10:13.516138496,ACME123,234,A,0.6441895129943365,5e0a45a5-64b6-496a-a894-874e97182d44
187,2021-06-17 19:10:15.079767552,ACME123,234,T_max,57.64916839995077,5e0a45a5-64b6-496a-a894-874e97182d44
188,2021-06-17 19:10:17.122227456,ACME123,234,C,1.0,5e0a45a5-64b6-496a-a894-874e97182d44
189,2021-06-17 19:10:18.349403136,ACME123,234,STATUS,NOT_OK,5e0a45a5-64b6-496a-a894-874e97182d44
190,2021-06-17 19:10:10.712475648,ACME123,235,tol,1.4186578355371828,5e0a45a5-64b6-496a-a894-874e97182d44
191,2021-06-17 19:10:16.192698624,ACME123,235,Rückführkrft ballist.,19.060568328680954,5e0a45a5-64b6-496a-a894-874e97182d44
192,2021-06-17 19:10:16.353482752,ACME123,235,r_nul,9.0,5e0a45a5-64b6-496a-a894-874e97182d44
193,2021-06-17 19:10:18.014828800,ACME123,235,STATUS,OK,5e0a45a5-64b6-496a-a894-874e97182d44
194,2021-06-17 19:10:19.603210496,ACME123,234,A,-1.1015419724788045,d01c90d0-f248-4391-86de-72a4393f9e85
195,2021-06-17 19:10:23.307498752,ACME123,234,T_max,19.953266608186095,d01c90d0-f248-4391-86de-72a4393f9e85
196,2021-06-17 19:10:24.000796672,ACME123,234,C,4.0,d01c90d0-f248-4391-86de-72a4393f9e85
197,2021-06-17 19:10:28.237952768,ACME123,234,STATUS,OK,d01c90d0-f248-4391-86de-72a4393f9e85
198,2021-06-17 19:10:19.263742976,ACME123,235,tol,-0.009300737732230885,d01c90d0-f248-4391-86de-72a4393f9e85
199,2021-06-17 19:10:21.741171200,ACME123,235,Rückführkrft ballist.,20.887360051913767,d01c90d0-f248-4391-86de-72a4393f9e85
200,2021-06-17 19:10:22.232860672,ACME123,235,r_nul,7.0,d01c90d0-f248-4391-86de-72a4393f9e85
201,2021-06-17 19:10:23.458255104,ACME123,235,STATUS,OK,d01c90d0-f248-4391-86de-72a4393f9e85
202,2021-06-17 19:10:30.290046208,ACME123,234,A,-2.904750568871291,a8ac778d-8b34-4304-bd52-99c4dc796e48
203,2021-06-17 19:10:31.317276160,ACME123,234,T_max,33.56660764648961,a8ac778d-8b34-4304-bd52-99c4dc796e48
204,2021-06-17 19:10:31.447529984,ACME123,234,C,2.0,a8ac778d-8b34-4304-bd52-99c4dc796e48
205,2021-06-17 19:10:33.159201792,ACME123,234,STATUS,OK,a8ac778d-8b34-4304-bd52-99c4dc796e48
206,2021-06-17 19:10:29.524521472,ACME123,235,tol,0.23455334731743857,a8ac778d-8b34-4304-bd52-99c4dc796e48
207,2021-06-17 19:10:30.365864704,ACME123,235,Rückführkrft ballist.,17.732138401417323,a8ac778d-8b34-4304-bd52-99c4dc796e48
208,2021-06-17 19:10:34.048426240,ACME123,235,r_nul,0.0,a8ac778d-8b34-4304-bd52-99c4dc796e48
209,2021-06-17 19:10:34.582152192,ACME123,235,STATUS,OK,a8ac778d-8b34-4304-bd52-99c4dc796e48
210,2021-06-17 19:10:40.286077440,ACME123,234,A,-0.8161902221379831,d7a4a041-b210-4a61-99bc-2349bbc7fde2
211,2021-06-17 19:10:43.431107584,ACME123,234,T_max,38.79095076067976,d7a4a041-b210-4a61-99bc-2349bbc7fde2
212,2021-06-17 19:10:45.064544768,ACME123,234,C,3.0,d7a4a041-b210-4a61-99bc-2349bbc7fde2
213,2021-06-17 19:10:45.490590208,ACME123,234,STATUS,OK,d7a4a041-b210-4a61-99bc-2349bbc7fde2
214,2021-06-17 19:10:48.032469504,ACME123,235,tol,0.5754852263362391,d7a4a041-b210-4a61-99bc-2349bbc7fde2
215,2021-06-17 19:10:52.084813824,ACME123,234,A,0.04000690590002343,31969132-5f67-4674-b44d-0db788e088ab
216,2021-06-17 19:10:56.348931840,ACME123,234,T_max,44.09157139308309,31969132-5f67-4674-b44d-0db788e088ab
217,2021-06-17 19:10:58.015407616,ACME123,234,C,4.0,31969132-5f67-4674-b44d-0db788e088ab
